Name	SMILES	Melting Point	Boiling Point	Length	Cycle_Count	Acid-P	Amide	Acyl_Halide-F	Acyl_Halide-Cl	Acyl_Halide-Br	Acyl_Halide-I	Ester-C	Acid-C	Ketone	Base-C	Aldehyde	Ether	Nitrile	Imine	Nitro	Amine-T	Amine-S	Amine-P	Allene	Alkine	Alkene	Org-Chloride	Org-Fluoride	Org-Bromide	Org-Iodide	Unidentified Acid	Unidentified Oxyl	Unidentified Base
2-(trifluoromethyl)-10H-phenothiazine	C1=CC=C2C(=C1)NC3=C(S2)C=CC(=C3)C(F)(F)F	462.15	None	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0
4-(6-methyl-1,3-benzothiazol-2-yl)aniline	CC1=CC2=C(C=C1)N=C(S2)C3=CC=C(C=C3)N	467.1574074074074	707.0944444444444	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	3	0	0	0	0	0	0	0
1-phenylpyrazolidin-3-one	C1CN(NC1=O)C2=CC=CC=C2	399.15	None	9	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
naphthalene-2,3-diol	C1=CC=C2C=C(C(=CC2=C1)O)O	435.15	None	7	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
6-methylchromen-2-one	CC1=CC2=C(C=C1)OC(=O)C=C2	349.2722222222222	576.7425925925926	9	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
N-(2-chloroethyl)-N-ethylaniline	CCN(CCCl)C1=CC=CC=C1	319.15	525.15	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0
cyclohexylcyclohexane	C1CCC(CC1)C2CCCCC2	277.15	511.15	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1,1'-biphenyl	C1=CC=C(C=C1)C2=CC=CC=C2	342.7472222222222	528.1309523809524	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
1-phenylpiperazine	C1CN(CCN1)C2=CC=CC=C2	None	559.65	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0
[acetyloxy-(5-nitrofuran-2-yl)methyl] acetate	CC(=O)OC(C1=CC=C(O1)[N+](=O)[O-])OC(=O)C	364.15	None	7	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
N-benzyl-N-ethylaniline	CCN(CC1=CC=CC=C1)C2=CC=CC=C2	294.95	559.6777777777777	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0
acridine-3,6-diamine	C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N	558.15	None	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	6	0	0	0	0	0	0	0
1-bromo-4-phenylbenzene	C1=CC=C(C=C1)C2=CC=C(C=C2)Br	364.51111111111106	583.15	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0
4-phenylaniline	C1=CC=C(C=C1)C2=CC=C(C=C2)N	325.91190476190474	575.2611111111111	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0
4-phenylphenol	C1=CC=C(C=C1)C2=CC=C(C=C2)O	438.15	579.15	9	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
3-hydroxynaphthalene-2-carboxylic acid	C1=CC=C2C=C(C(=CC2=C1)C(=O)O)O	495.025	None	7	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
2,5-diphenyl-1,3-oxazole	C1=CC=C(C=C1)C2=CN=C(O2)C3=CC=CC=C3	347.15	633.15	14	3	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	1	0	0	0	3	0	0	0	0	0	0	0
9,10-dihydroacridine	C1C2=CC=CC=C2NC3=CC=CC=C31	None	620.15	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	6	0	0	0	0	0	0	0
9H-xanthene	C1C2=CC=CC=C2OC3=CC=CC=C31	373.65	584.15	14	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0
10H-phenothiazine	C1=CC=C2C(=C1)NC3=CC=CC=C3S2	458.734126984127	644.2055555555555	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0
thianthrene	C1=CC=C2C(=C1)SC3=CC=CC=C3S2	432.45	638.15	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
1-bromo-4-(4-bromophenyl)benzene	C1=CC(=CC=C1C2=CC=C(C=C2)Br)Br	437.15	630.65	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0
4-(4-aminophenyl)aniline	C1=CC(=CC=C1C2=CC=C(C=C2)N)N	393.61296296296297	673.75	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0
4-(4-hydroxyphenyl)phenol	C1=CC(=CC=C1C2=CC=C(C=C2)O)O	556.15	None	4	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
1-(4-phenylphenyl)ethanone	CC(=O)C1=CC=C(C=C1)C2=CC=CC=C2	394.15	599.15	12	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
1-nitro-4-phenylbenzene	C1=CC=C(C=C1)C2=CC=C(C=C2)[N+](=O)[O-]	387.09444444444443	613.15	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0
1,4-diphenylbenzene	C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=CC=C3	484.58888888888885	663.65	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
6-hydroxynaphthalene-2-sulfonic acid	C1=CC2=C(C=CC(=C2)S(=O)(=O)O)C=C1O	398.15	None	7	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
(3,4-dimethoxyphenyl)methanol	COC1=C(C=C(C=C1)CO)OC	None	571.15	6	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-methoxynaphthalene	COC1=CC2=CC=CC=C2C=C1	345.15	547.15	12	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
4-N,4-N-diethylbenzene-1,4-diamine	CCN(CC)C1=CC=C(C=C1)N	300.09444444444443	534.1944444444443	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0
3,4-dimethoxybenzoic acid	COC1=C(C=C(C=C1)C(=O)O)OC	454.15	None	6	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1-naphthalen-2-ylethanone	CC(=O)C1=CC2=CC=CC=C2C=C1	329.15	575.15	12	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
naphthalene-2-carboxylic acid	C1=CC=C2C=C(C=CC2=C1)C(=O)O	458.65	None	8	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
quinoline-2-carboxylic acid	C1=CC=C2C(=C1)C=CC(=N2)C(=O)O	429.15	None	10	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
naphthalene-2-sulfonyl chloride	C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)Cl	354.15	None	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0
1,2-dimethoxy-4-prop-2-enylbenzene	COC1=C(C=C(C=C1)CC=C)OC	269.187037037037	530.4907407407408	6	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
1,2-dimethoxy-4-prop-1-enylbenzene	CC=CC1=CC(=C(C=C1)OC)OC	291.15	543.65	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2
2-ethoxynaphthalene	CCOC1=CC2=CC=CC=C2C=C1	310.65	555.15	13	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
2-(2-methoxyphenyl)acetic acid	COC1=CC=CC=C1CC(=O)O	397.15	None	11	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
N-(2-methoxyphenyl)acetamide	CC(=O)NC1=CC=CC=C1OC	360.65	577.15	11	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
(2-methoxy-4-prop-2-enylphenyl) acetate	CC(=O)OC1=C(C=C(C=C1)CC=C)OC	303.65	554.15	7	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
2,7-dimethylquinoline	CC1=CC2=C(C=C1)C=CC(=N2)C	334.15	537.65	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
2-(3,4-dimethoxyphenyl)acetic acid	COC1=C(C=C(C=C1)CC(=O)O)OC	369.15	None	6	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
4-(naphthalen-2-ylamino)phenol	C1=CC=C2C=C(C=CC2=C1)NC3=CC=C(C=C3)O	413.15	None	12	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0
1-N,4-N-dinaphthalen-2-ylbenzene-1,4-diamine	C1=CC=C2C=C(C=CC2=C1)NC3=CC=C(C=C3)NC4=CC5=CC=CC=C5C=C4	502.77962962962965	724.65 and decomposes	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	13	0	0	0	0	0	0	0
4-chloro-2-methoxyaniline	COC1=C(C=CC(=C1)Cl)N	325.15	533.15	5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0
2-methoxy-4-methylphenol	CC1=CC(=C(C=C1)O)OC	278.65	494.15	6	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1,2-dibromoethylbenzene	C1=CC=C(C=C1)C(CBr)Br	348.15	None	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0
2-phenylpropanal	CC(C=O)C1=CC=CC=C1	None	476.65	8	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1-phenylpropan-1-ol	CCC(C1=CC=CC=C1)O	None	492.15	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1-phenylpropan-1-one	CCC(=O)C1=CC=CC=C1	292.79999999999995	490.9	9	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1-phenylethane-1,2-diol	C1=CC=C(C=C1)C(CO)O	340.65	546.15	6	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
methyl benzoate	COC(=O)C1=CC=CC=C1	260.37555555555554	471.9277777777777	9	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-[carboxymethyl(2-hydroxyethyl)amino]acetic acid	C(CO)N(CC(=O)O)CC(=O)O	451.15	None	5	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2-(4-chloro-2-methylphenoxy)propanoic acid	CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O	367.275	571.15	7	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
N-(2-methylphenyl)-3-oxobutanamide	CC1=CC=CC=C1NC(=O)CC(=O)C	378.15	None	12	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
1-(diaminomethylidene)-2-(2-methylphenyl)guanidine	CC1=CC=CC=C1N=C(N)N=C(N)N	417.15	None	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0
N-(2-chlorophenyl)-3-oxobutanamide	CC(=O)CC(=O)NC1=CC=CC=C1Cl	378.15	None	12	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
2-chloro-N,N-bis(prop-2-enyl)acetamide	C=CCN(CC=C)C(=O)CCl	418.15	356.09444444444443	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0
2-(2,4,5-trichlorophenoxy)propanoic acid	CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl	451.9144444444444	422.0388888888889	7	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
[1,3]dithiolo[4,5-b]quinoxaline-2-thione	C1=CC=C2C(=C1)N=C3C(=N2)SC(=S)S3	453.15	None	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0
propan-2-yl 2-(2,4,5-trichlorophenoxy)acetate	CC(C)OC(=O)COC1=CC(=C(C=C1Cl)Cl)Cl	318.15	None	10	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
butyl 2-(2,4,5-trichlorophenoxy)acetate	CCCCOC(=O)COC1=CC(=C(C=C1Cl)Cl)Cl	301.9092592592592	610.3722222222223	12	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
ethyl benzoate	CCOC(=O)C1=CC=CC=C1	239.14999999999998	485.15	10	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1-phenylbutane-1,3-dione	CC(=O)CC(=O)C1=CC=CC=C1	329.15	534.65	10	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
benzoyl benzoate	C1=CC=C(C=C1)C(=O)OC(=O)C2=CC=CC=C2	315.65	633.15	13	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
N-phenylbenzamide	C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2	436.15	None	12	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
phenyl benzoate	C1=CC=C(C=C1)C(=O)OC2=CC=CC=C2	344.15	587.15	12	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ethyl 3-oxo-3-phenylpropanoate	CCOC(=O)CC(=O)C1=CC=CC=C1	273.15	None	12	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
4-[1-hydroxy-2-(methylamino)ethyl]phenol	CNCC(C1=CC=C(C=C1)O)O	457.65	None	5	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
propyl 4-aminobenzoate	CCCOC(=O)C1=CC=C(C=C1)N	348.15	None	10	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
propyl 4-hydroxybenzoate	CCCOC(=O)C1=CC=C(C=C1)O	369.6296296296296	405.92777777777775	10	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-methylpropyl 4-aminobenzoate	CC(C)COC(=O)C1=CC=C(C=C1)N	337.65	None	10	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
(4-chlorobenzoyl) 4-chlorobenzenecarboperoxoate	C1=CC(=CC=C1C(=O)OOC(=O)C2=CC=C(C=C2)Cl)Cl	410.65	None	4	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0
2-(diethylamino)ethyl 4-ethoxybenzoate	CCN(CC)CCOC(=O)C1=CC=C(C=C1)OCC	446.15	None	14	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
butyl 4-hydroxybenzoate	CCCCOC(=O)C1=CC=C(C=C1)O	341.59444444444443	None	11	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
piperidine-1-carbothioylsulfanyl piperidine-1-carbodithioate	C1CCN(CC1)C(=S)SSC(=S)N2CCCCC2	410.65	None	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6-ethoxy-1,3-benzothiazol-2-amine	CCOC1=CC2=C(C=C1)N=C(S2)N	435.09444444444443	None	10	2	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3-methylbutyl benzoate	CC(C)CCOC(=O)C1=CC=CC=C1	None	534.15	12	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
6-nitro-1H-benzimidazole	C1=CC2=C(C=C1[N+](=O)[O-])NC=N2	479.92777777777775	None	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0
1,3-benzodioxole-5-carboxylic acid	C1OC2=C(O1)C=C(C=C2)C(=O)O	502.15	None	8	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
5-propyl-1,3-benzodioxole	CCCC1=CC2=C(C=C1)OCO2	None	501.15	10	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-(hydroxyiminomethyl)phenol	C1=CC=C(C(=C1)C=NO)O	330.15	None	5	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0
N-ethyl-2-methylaniline	CCNC1=CC=CC=C1C	None	489.15	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
N-(2-methylphenyl)formamide	CC1=CC=CC=C1NC=O	335.15	561.15	10	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
2-ethoxyaniline	CCOC1=CC=CC=C1N	253.14999999999998	504.3537037037037	10	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
2-(4-chloro-2-methylphenoxy)acetic acid	CC1=C(C=CC(=C1)Cl)OCC(=O)O	390.95	559.89	7	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
butyl 2-(2,4-dichlorophenoxy)acetate	CCCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl	282.15	419.81666666666666	11	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0
2-(2,4-dichlorophenoxy)ethyl benzoate	C1=CC=C(C=C1)C(=O)OCCOC2=C(C=C(C=C2)Cl)Cl	339.15	None	12	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0
2-ethylhexane-1,3-diol	CCCC(C(CC)CO)O	233.14999999999998	517.25	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2,4-dichloro-1-(chloromethyl)benzene	C1=CC(=C(C=C1Cl)Cl)CCl	270.54999999999995	521.15	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
2,4-dihydroxybenzaldehyde	C1=CC(=C(C=C1O)O)C=O	408.15	None	5	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
N-carbamoyl-2-ethylbut-2-enamide	CCC(=CC)C(=O)NC(=O)N	471.15	None	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
diethylcarbamothioyl N,N-diethylcarbamodithioate	CCN(CC)C(=S)SC(=S)N(CC)CC	304.15	None	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2-chloroprop-2-enyl N,N-diethylcarbamodithioate	CCN(CC)C(=S)SCC(=C)Cl	None	402.09444444444443	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
2-[2-[2-(2-ethylbutanoyloxy)ethoxy]ethoxy]ethyl 2-ethylbutanoate	CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC	263.15	573.15	18	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1H-indene	C1C=CC2=CC=CC=C21	271.42999999999995	454.86999999999995	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
2H-benzotriazole	C1=CC2=NNN=C2C=C1	372.40555555555557	465.92777777777775	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0
1-benzothiophene	C1=CC=C2C(=C1)C=CS2	305.15	494.15	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
1,3-benzothiazole	C1=CC=C2C(=C1)N=CS2	275.15	501.8166666666666	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2-methyl-1H-indole	CC1=CC2=CC=CC=C2N1	334.15	545.15	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0
2-methyl-1,3-benzoxazole	CC1=NC2=CC=CC=C2O1	282.65	None	10	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0
6-chloro-1,3-benzothiazol-2-amine	C1=CC2=C(C=C1Cl)SC(=N2)N	473.15	None	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
2,5-dimethyl-1,3-benzothiazole	CC1=CC2=C(C=C1)SC(=N2)C	311.15	None	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
N-(1,3-benzothiazol-2-ylsulfanyl)-2-methylpropan-2-amine	CC(C)(C)NSC1=NC2=CC=CC=C2S1	377.15	None	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0
4-(1,3-benzothiazol-2-yldisulfanyl)morpholine	C1COCCN1SSC2=NC3=CC=CC=C3S2	408.15	None	17	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0
N-(1,3-benzothiazol-2-ylsulfanyl)cyclohexanamine	C1CCC(CC1)NSC2=NC3=CC=CC=C3S2	370.15	None	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0
2-bicyclo[2.2.1]hept-5-enylmethyl prop-2-enoate	C=CC(=O)OCC1CC2CC1C=C2	None	377.15	12	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1-bromo-2-methylbenzene	CC1=CC=CC=C1Br	245.91296296296295	454.65370370370374	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
1,2-xylene	CC1=CC=CC=C1C	248.46037037037036	417.3537037037037	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1-chloro-2-methylbenzene	CC1=CC=CC=C1Cl	237.89796296296294	432.34037037037035	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
1,2-dichlorobenzene	C1=CC=C(C(=C1)Cl)Cl	256.13888888888886	453.82301587301583	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0
2-chloroaniline	C1=CC=C(C(=C1)N)Cl	265.1638888888889	482.0255555555555	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0
1-fluoro-2-methylbenzene	CC1=CC=CC=C1F	211.14999999999998	387.65	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-methylaniline	CC1=CC=CC=C1N	257.4342857142857	473.5531746031746	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
benzene-1,2-diamine	C1=CC=C(C(=C1)N)N	390.34999999999997	559.7333333333333	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0
2-bromophenol	C1=CC=C(C(=C1)O)Br	278.75	467.65	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
2-chlorophenol	C1=CC=C(C(=C1)O)Cl	282.69	448.3322222222222	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
2,3-dichloro-1,4-dioxane	C1COC(C(O1)Cl)Cl	303.15	354.15	5	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
1,2,4-trimethylbenzene	CC1=CC(=C(C=C1)C)C	226.49574074074073	442.0768888888889	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
